ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
102283,Fulgencia Romay Martnez,F,24.0,165.0,58.0,Cuba,CUB,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
102283,Fulgencia Romay Martnez,F,28.0,165.0,58.0,Cuba,CUB,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
102421,Peter Kipchumba Rono,M,21.0,162.0,54.0,Kenya,KEN,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 1,500 metres",Gold
102599,"Heidemarie ""Heide"" Rosendahl (-Ecker)",F,25.0,174.0,69.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
102599,"Heidemarie ""Heide"" Rosendahl (-Ecker)",F,25.0,174.0,69.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Long Jump,Gold
102599,"Heidemarie ""Heide"" Rosendahl (-Ecker)",F,25.0,174.0,69.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Pentathlon,Silver
103041,Mark Robert Rowland,M,25.0,183.0,68.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze
103232,Anette Rckes (-Vater-Hlsdnker),F,20.0,177.0,64.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
103273,Daniel Matasi Rudisha,M,23.0,180.0,76.0,Kenya,KEN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
103440,Olga Aleksandrovna Rukavishnikova,F,25.0,175.0,68.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's Pentathlon,Silver
103792,"Michael ""Mike"" Ryan",M,26.0,176.0,70.0,New Zealand,NZL,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Marathon,Bronze
103864,Markus Ryffel,M,29.0,167.0,55.0,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 5,000 metres",Silver
103917,"James Ronald ""Jim"" Ryun",M,21.0,188.0,76.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,"Athletics Men's 1,500 metres",Silver
104005,Nijol Sabait (-Razien),F,22.0,168.0,56.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 800 metres,Silver
104098,Jochen Sachse,M,23.0,193.0,112.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Hammer Throw,Silver
104592,Ahmed Salah Houssein,M,31.0,180.0,64.0,Djibouti,DJI,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,Bronze
105010,"Tetiana Volodymyrivna Samolenko-Dorovskykh (Khamitova-, -Apaicheva)",F,27.0,168.0,54.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Women's 1,500 metres",Bronze
105010,"Tetiana Volodymyrivna Samolenko-Dorovskykh (Khamitova-, -Apaicheva)",F,27.0,168.0,54.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Women's 3,000 metres",Gold
105337,"Theresa Ione ""Tessa"" Sanderson (-White)",F,28.0,168.0,70.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's Javelin Throw,Gold
105429,Viktor Saneyev,M,23.0,188.0,78.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Triple Jump,Gold
105429,Viktor Saneyev,M,26.0,188.0,78.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Triple Jump,Gold
105429,Viktor Saneyev,M,30.0,188.0,78.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Triple Jump,Gold
105429,Viktor Saneyev,M,34.0,188.0,78.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Triple Jump,Silver
105434,Julius Sang,M,26.0,175.0,69.0,Kenya,KEN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 400 metres,Bronze
105434,Julius Sang,M,26.0,175.0,69.0,Kenya,KEN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
105457,Daniel Ren Claude Sangouma,M,23.0,187.0,84.0,France,FRA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
105689,"Debora Elaine ""Debra"" Sapenter (-Speight, -Christopher)",F,24.0,170.0,52.0,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
106265,Vitaly Anatolyevich Savin,M,22.0,184.0,95.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
106561,Frank Schaffer,M,21.0,188.0,80.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 400 metres,Bronze
106561,Frank Schaffer,M,21.0,188.0,80.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
106582,Johanna Schaller-Klier,F,23.0,176.0,70.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 100 metres Hurdles,Gold
106582,Johanna Schaller-Klier,F,27.0,176.0,70.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 100 metres Hurdles,Silver
106726,Christian Schenk,M,23.0,200.0,93.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,Gold
106908,Claus Schiprowski,M,25.0,177.0,69.0,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Pole Vault,Silver
106929,Evelin Schlaak-Jahl (-Herberg),F,,,90.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's Discus Throw,Gold
106929,Evelin Schlaak-Jahl (-Herberg),F,24.0,183.0,90.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's Discus Throw,Gold
107033,Harald Schmid,M,18.0,187.0,82.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
107033,Harald Schmid,M,26.0,187.0,82.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 400 metres Hurdles,Bronze
107077,"William David ""Bill"" Schmidt",M,24.0,183.0,100.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Javelin Throw,Bronze
107109,"Kathryn Joan ""Kate"" Schmidt",F,18.0,186.0,80.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Javelin Throw,Bronze
107109,"Kathryn Joan ""Kate"" Schmidt",F,22.0,186.0,80.0,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's Javelin Throw,Bronze
107151,Wolfgang Schmidt,M,22.0,199.0,115.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Discus Throw,Silver
107372,"Ilona Schoknecht-Slupianek (-Briesenick, -Longo)",F,,180.0,,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's Shot Put,Gold
107617,"Robert Keyser ""Bob"" Schul",M,27.0,184.0,66.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,"Athletics Men's 5,000 metres",Gold
107643,Jrgen Schult,M,28.0,193.0,110.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Discus Throw,Gold
107650,Heike Schulte-Mattler (Schmidt-),F,26.0,170.0,54.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
108072,"Robert Lloyd ""Bob"" Seagren",M,21.0,183.0,80.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Pole Vault,Gold
108072,"Robert Lloyd ""Bob"" Seagren",M,25.0,183.0,80.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Pole Vault,Silver
108321,Helga Seidler (Fischer-),F,23.0,166.0,55.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
109331,"Anthony ""Tony"" Sharpe",M,23.0,178.0,73.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
109403,Tatyana Sergeyevna Shchelkanova,F,27.0,168.0,58.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's Long Jump,Bronze
109634,John Sherwood,M,23.0,187.0,83.0,Great Britain,GBR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 400 metres Hurdles,Bronze
109824,"Michael Lyle ""Mike"" Shine",M,22.0,183.0,75.0,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 400 metres Hurdles,Silver
109997,Frank Charles Shorter,M,24.0,178.0,61.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Marathon,Gold
109997,Frank Charles Shorter,M,28.0,178.0,61.0,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Marathon,Silver
110030,Nikolina Pavlova Shtereva,F,21.0,172.0,59.0,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 800 metres,Silver
110213,Nikolay Aleksandrovich Sidorov,M,23.0,190.0,84.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
110247,"Gloria Siebert (Kovarik-, Uibel-)",F,24.0,170.0,54.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 100 metres Hurdles,Silver
110260,Yuriy Heorhiyovych Siedykh,M,21.0,185.0,106.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Hammer Throw,Gold
110260,Yuriy Heorhiyovych Siedykh,M,25.0,185.0,106.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Hammer Throw,Gold
110260,Yuriy Heorhiyovych Siedykh,M,33.0,185.0,106.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Hammer Throw,Silver
110281,Siegrun Siegl (Thon-),F,21.0,174.0,60.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's Pentathlon,Gold
110396,Hannu Juhani Siitonen,M,27.0,183.0,87.0,Finland,FIN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Javelin Throw,Silver
110423,Ileana Silai (Gergely-),F,26.0,167.0,49.0,Romania,ROU,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 800 metres,Silver
110477,Juris Silovs,M,21.0,177.0,80.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
110477,Juris Silovs,M,25.0,177.0,80.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
110584,L. Jay Silvester,M,34.0,191.0,114.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Discus Throw,Silver
110663,Sara Simeoni (-Azzaro),F,23.0,178.0,60.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's High Jump,Silver
110663,Sara Simeoni (-Azzaro),F,27.0,178.0,60.0,Italy,ITA,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's High Jump,Gold
110663,Sara Simeoni (-Azzaro),F,31.0,178.0,60.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's High Jump,Silver
110884,Janet Mary Simpson (-Clerc),F,20.0,166.0,65.0,Great Britain,GBR,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
111505,Jan Niklas Patrik Sjberg,M,19.0,200.0,84.0,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's High Jump,Silver
111505,Jan Niklas Patrik Sjberg,M,23.0,200.0,84.0,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's High Jump,Bronze
111562,Tetiana Viktorivna Skachko (Pakhovska-),F,25.0,165.0,60.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's Long Jump,Bronze
111662,Edwin Joseph Skinner,M,23.0,180.0,76.0,Trinidad and Tobago,TTO,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
112011,Tadeusz lusarski,M,26.0,178.0,76.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Pole Vault,Gold
112011,Tadeusz lusarski,M,30.0,178.0,76.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Pole Vault,Silver
112017,Wendy Sly (Smith-),F,24.0,168.0,52.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Women's 3,000 metres",Silver
112036,Mykola Yakovych Smaha,M,30.0,180.0,72.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 20 kilometres Walk,Bronze
112055,"Kathryn Jane ""Kathy"" Smallwood-Cook",F,20.0,180.0,64.0,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
112055,"Kathryn Jane ""Kathy"" Smallwood-Cook",F,,180.0,64.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 400 metres,Bronze
112055,"Kathryn Jane ""Kathy"" Smallwood-Cook",F,24.0,180.0,64.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
112207,Calvin Smith,M,23.0,178.0,69.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
112207,Calvin Smith,M,27.0,178.0,69.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,Bronze
112387,"Ronald Ray ""Ronnie Ray"" Smith",M,19.0,173.0,73.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
112418,Tommie C. Smith,M,24.0,191.0,84.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 200 metres,Gold
112440,"Willie James Smith, III",M,28.0,173.0,73.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
112543,Peter George Snell,M,25.0,179.0,80.0,New Zealand,NZL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 800 metres,Gold
112543,Peter George Snell,M,25.0,179.0,80.0,New Zealand,NZL,1964 Summer,1964,Summer,Tokyo,Athletics,"Athletics Men's 1,500 metres",Gold
112811,Nataliya Dmitriyevna Sokolova (Kulichkova-),F,26.0,164.0,55.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
112880,Veniamin Vasilyevich Soldatenko,M,33.0,175.0,63.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 50 kilometres Walk,Silver
113722,"Charles ""Charlie"" Spedding",M,32.0,173.0,63.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Marathon,Bronze
113888,Aleksey Sergeyevich Spiridonov,M,24.0,192.0,117.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Hammer Throw,Silver
114226,"Maria Geertruida ""Ria"" Stalman",F,32.0,179.0,82.0,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's Discus Throw,Gold
114282,Anioara Stanciu-Cumir,F,22.0,172.0,63.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's Long Jump,Gold
114565,"Richard Vaughn ""Dick"" Stebbins",M,19.0,180.0,68.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
114573,Renate Stecher (Meiner-),F,22.0,170.0,71.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 100 metres,Gold
114573,Renate Stecher (Meiner-),F,22.0,170.0,71.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 200 metres,Gold
114573,Renate Stecher (Meiner-),F,22.0,170.0,71.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
114573,Renate Stecher (Meiner-),F,26.0,170.0,71.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 100 metres,Silver
114573,Renate Stecher (Meiner-),F,26.0,170.0,71.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 200 metres,Bronze
114573,Renate Stecher (Meiner-),F,26.0,170.0,71.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
114611,"David Lee ""Dave"" Steen",M,28.0,185.0,80.0,Canada,CAN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,Bronze
115148,Ian Stewart,M,23.0,178.0,65.0,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 5,000 metres",Bronze
115171,"Raymond Douglas ""Ray"" Stewart",M,19.0,178.0,73.0,Jamaica,JAM,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
115348,Vasilka Rafailova Stoeva (Malusheva-),F,32.0,174.0,105.0,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Discus Throw,Bronze
115426,Christiane Stoll-Wartenberg,F,23.0,169.0,53.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Women's 1,500 metres",Silver
115470,Dwight Edwin Stones,M,18.0,197.0,81.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's High Jump,Bronze
115470,Dwight Edwin Stones,M,22.0,197.0,81.0,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's High Jump,Bronze
115697,Jrgen Straub,M,26.0,182.0,62.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Men's 1,500 metres",Silver
115848,Shirley Elaine Strong,F,25.0,173.0,63.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 100 metres Hurdles,Silver
115853,Ellen Strophal-Streidt (-Wendland-),F,23.0,168.0,55.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 400 metres,Bronze
115853,Ellen Strophal-Streidt (-Wendland-),F,23.0,168.0,55.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
115886,Brbel Struppert (Schrickel-),F,21.0,158.0,50.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
116626,Eva uranov (Kucmanov-),F,26.0,172.0,58.0,Czechoslovakia,TCH,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Long Jump,Bronze
116682,Christina Sussiek (-Echte),F,24.0,166.0,54.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
117219,Liese Sykora-Prokop,F,27.0,178.0,72.0,Austria,AUT,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's Pentathlon,Silver
117279,Olga Pavlovna Syrovatskaya-Mineyeva,F,27.0,176.0,58.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 800 metres,Silver
117279,Olga Pavlovna Syrovatskaya-Mineyeva,F,27.0,176.0,58.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
117509,Irena Szewiska-Kirszenstein,F,18.0,176.0,60.0,Poland,POL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 200 metres,Silver
117509,Irena Szewiska-Kirszenstein,F,18.0,176.0,60.0,Poland,POL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
117509,Irena Szewiska-Kirszenstein,F,18.0,176.0,60.0,Poland,POL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's Long Jump,Silver
117509,Irena Szewiska-Kirszenstein,F,22.0,176.0,60.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 100 metres,Bronze
117509,Irena Szewiska-Kirszenstein,F,22.0,176.0,60.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 200 metres,Gold
117509,Irena Szewiska-Kirszenstein,F,26.0,176.0,60.0,Poland,POL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 200 metres,Bronze
117509,Irena Szewiska-Kirszenstein,F,30.0,176.0,60.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 400 metres,Gold
117552,Jzef Szmidt (-Schmidt),M,29.0,184.0,77.0,Poland,POL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Triple Jump,Gold
117735,Florena acu-Crciunescu (Ionescu-),F,29.0,184.0,84.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's Discus Throw,Bronze
118162,"Tatyana Andreyevna Talysheva (-Volkova, -Tregub)",F,30.0,163.0,55.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's Long Jump,Bronze
118215,Jri Tamm,M,23.0,191.0,120.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Hammer Throw,Bronze
118215,Jri Tamm,M,31.0,191.0,120.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Hammer Throw,Bronze
118633,Jri Tarmak,M,26.0,193.0,75.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's High Jump,Gold
118937,Robert James Taylor,M,23.0,183.0,80.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,Silver
118937,Robert James Taylor,M,23.0,183.0,80.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
118950,Angella Marie Taylor-Issajenko,F,25.0,167.0,61.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
119147,Nabiba Naftali Temu,M,23.0,174.0,62.0,Kenya,KEN,1968 Summer,1968,Summer,Mexico City,Athletics,"Athletics Men's 5,000 metres",Bronze
119147,Nabiba Naftali Temu,M,23.0,174.0,62.0,Kenya,KEN,1968 Summer,1968,Summer,Mexico City,Athletics,"Athletics Men's 10,000 metres",Gold
119229,Igor Aramovich Ter-Ovanesyan,M,26.0,186.0,78.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Long Jump,Bronze
119667,Klaus Thiele,M,22.0,193.0,78.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
119676,Alexander Thieme,M,22.0,187.0,84.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
119705,Ute Thimm (Finger-),F,26.0,167.0,54.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
119808,John Curtis Thomas,M,23.0,196.0,88.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's High Jump,Silver
119898,"Francis Morgan ""Daley"" Thompson",M,21.0,184.0,92.0,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Decathlon,Gold
119898,"Francis Morgan ""Daley"" Thompson",M,25.0,184.0,92.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Decathlon,Gold
120201,Gabriel J. Tiacoh,M,20.0,180.0,75.0,Cote d'Ivoire,CIV,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 400 metres,Silver
120203,Juha Pekka Antero Tiainen,M,28.0,183.0,107.0,Finland,FIN,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Hammer Throw,Gold
120385,Ulf-Bla Timmermann,M,25.0,194.0,118.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Shot Put,Gold
120441,Gerald Alexander Tinker,M,21.0,180.0,76.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
120585,Nadiya Volodymyrivna Tkachenko (-Sapronova),F,31.0,165.0,74.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's Pentathlon,Gold
120703,Jacqueline Todten-Hein,F,18.0,171.0,64.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Javelin Throw,Silver
121078,"William Anthony ""Bill"" Toomey",M,29.0,187.0,87.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Decathlon,Gold
121502,Cheryl Renee Toussaint (-Eason),F,19.0,170.0,54.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
121580,Roberto Tozzi,M,21.0,180.0,72.0,Italy,ITA,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
121754,John Treacy,M,27.0,175.0,59.0,Ireland,IRL,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Marathon,Silver
122374,Kokichi Tsuburaya,M,24.0,163.0,54.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Marathon,Bronze
122581,"Michael Scott ""Mike"" Tully",M,27.0,188.0,82.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Pole Vault,Silver
122606,Bodo Tmmler,M,24.0,188.0,72.0,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Athletics,"Athletics Men's 1,500 metres",Bronze
122666,Eshetu Tura,M,30.0,179.0,66.0,Ethiopia,ETH,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze
122788,"Kimberly ""Kim"" Turner (-McKenzie)",F,23.0,165.0,57.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 100 metres Hurdles,Bronze
123000,Wyomia Tyus (-Simburg),F,19.0,172.0,61.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 100 metres,Gold
123000,Wyomia Tyus (-Simburg),F,19.0,172.0,61.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
123000,Wyomia Tyus (-Simburg),F,23.0,172.0,61.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 100 metres,Gold
